SEGMENT	SAMPLE_POS	REF_POS
PA	1037	1037	
PA	1038	1038	
PA	1039	1039	
PA	1040	1040	
PA	1041	1041	
PA	1042	1042	
PA	1043	1043	
PA	1044	1044	
PA	1045	1045	
PA	1046	1046	
PA	1047	1047	
PA	1048	1048	
PA	1049	1049	
PA	1050	1050	
PA	1051	1051	
PA	1052	1052	
PA	1053	1053	
PA	1054	1054	
PA	1055	1055	
PA	1056	1056	
PA	1057	1057	
PA	1058	1058	
PA	1059	1059	
PA	1060	1060	
PA	1061	1061	
PA	1062	1062	
PA	1063	1063	
PA	1064	1064	
PA	1065	1065	
PA	1066	1066	
PA	1067	1067	
PA	1068	1068	
PA	1069	1069	
PA	1070	1070	
PA	1071	1071	
PA	1072	1072	
PA	1073	1073	
PA	1074	1074	
PA	1075	1075	
PA	1076	1076	
PA	1077	1077	
PA	1078	1078	
PA	1079	1079	
PA	1080	1080	
PA	1081	1081	
PA	1082	1082	
PA	1083	1083	
PA	1084	1084	
PA	1085	1085	
PA	1086	1086	
PA	1087	1087	
PA	1088	1088	
PA	1089	1089	
PA	1090	1090	
PA	1091	1091	
PA	1092	1092	
PA	1093	1093	
PA	1094	1094	
PA	1095	1095	
PA	1096	1096	
PA	1097	1097	
PA	1098	1098	
PA	1099	1099	
PA	1100	1100	
PA	1101	1101	
PA	1102	1102	
PA	1103	1103	
PA	1104	1104	
PA	1105	1105	
PA	1106	1106	
PA	1107	1107	
PA	1108	1108	
PA	1109	1109	
PA	1110	1110	
PA	1111	1111	
PA	1112	1112	
PA	1113	1113	
PA	1114	1114	
PA	1115	1115	
PA	1116	1116	
PA	1117	1117	
PA	1118	1118	
PA	1119	1119	
PA	1120	1120	
PA	1121	1121	
PA	1122	1122	
PA	1123	1123	
PA	1124	1124	
PA	1125	1125	
PA	1126	1126	
PA	1127	1127	
PA	1128	1128	
PA	1129	1129	
PA	1130	1130	
PA	1131	1131	
PA	1132	1132	
PA	1133	1133	
PA	1134	1134	
PA	1135	1135	
PA	1136	1136	
PA	1137	1137	
PA	1138	1138	
PA	1139	1139	
PA	1140	1140	
PA	1141	1141	
PA	1142	1142	
PA	1143	1143	
PA	1144	1144	
PA	1145	1145	
PA	1146	1146	
PA	1147	1147	
PA	1148	1148	
PA	1149	1149	
PA	1150	1150	
PA	1151	1151	
PA	1152	1152	
PA	1153	1153	
PA	1154	1154	
PA	1155	1155	
PA	1156	1156	
PA	1157	1157	
PA	1158	1158	
PA	1159	1159	
PA	1160	1160	
PA	1161	1161	
PA	1162	1162	
PA	1163	1163	
PA	1164	1164	
PA	1165	1165	
PA	1166	1166	
PA	1167	1167	
PA	1168	1168	
PA	1169	1169	
PA	1170	1170	
PA	1171	1171	
PA	1172	1172	
PA	1173	1173	
PA	1174	1174	
PA	1175	1175	
PA	1176	1176	
PA	1177	1177	
PA	1178	1178	
PA	1179	1179	
PA	1180	1180	
PA	1181	1181	
PA	1182	1182	
PA	1183	1183	
PA	1184	1184	
PA	1185	1185	
PA	1186	1186	
PA	1187	1187	
PA	1188	1188	
PA	1189	1189	
PA	1190	1190	
PA	1191	1191	
PA	1192	1192	
PA	1193	1193	
PA	1194	1194	
PA	1195	1195	
PA	1196	1196	
PA	1197	1197	
PA	1198	1198	
PA	1199	1199	
PA	1200	1200	
PA	1201	1201	
PA	1202	1202	
PA	1203	1203	
PA	1204	1204	
PA	1205	1205	
PA	1206	1206	
PA	1207	1207	
PA	1208	1208	
PA	1209	1209	
PA	1210	1210	
PA	1211	1211	
PA	1212	1212	
PA	1213	1213	
PA	1214	1214	
PA	1215	1215	
PA	1216	1216	
PA	1217	1217	
PA	1218	1218	
PA	1219	1219	
PA	1220	1220	
PA	1221	1221	
PA	1222	1222	
PA	1223	1223	
PA	1224	1224	
PA	1225	1225	
PA	1226	1226	
PA	1227	1227	
PA	1228	1228	
PA	1229	1229	
PA	1230	1230	
PA	1231	1231	
PA	1232	1232	
PA	1233	1233	
PA	1234	1234	
PA	1235	1235	
PA	1236	1236	
PA	1237	1237	
PA	1238	1238	
PA	1239	1239	
PA	1240	1240	
PA	1241	1241	
PA	1242	1242	
PA	1243	1243	
PA	1244	1244	
PA	1245	1245	
PA	1246	1246	
PA	1247	1247	
PA	1248	1248	
PA	1249	1249	
PA	1250	1250	
PA	1251	1251	
PA	1252	1252	
PA	1253	1253	
PA	1254	1254	
PA	1255	1255	
PA	1256	1256	
PA	1257	1257	
PA	1258	1258	
PA	1259	1259	
PA	1260	1260	
PA	1261	1261	
PA	1262	1262	
PA	1263	1263	
PA	1264	1264	
PA	1265	1265	
PA	1266	1266	
PA	1267	1267	
PA	1268	1268	
PA	1269	1269	
PA	1270	1270	
PA	1271	1271	
PA	1272	1272	
PA	1273	1273	
PA	1274	1274	
PA	1275	1275	
PA	1276	1276	
PA	1277	1277	
PA	1278	1278	
PA	1279	1279	
PA	1280	1280	
PA	1281	1281	
PA	1282	1282	
PA	1283	1283	
PA	1284	1284	
PA	1285	1285	
PA	1286	1286	
PA	1287	1287	
PA	1288	1288	
PA	1289	1289	
PA	1290	1290	
PA	1291	1291	
PA	1292	1292	
PA	1293	1293	
PA	1294	1294	
PA	1295	1295	
PA	1296	1296	
PA	1297	1297	
PA	1298	1298	
PA	1299	1299	
PA	1300	1300	
PA	1301	1301	
PA	1302	1302	
PA	1303	1303	
PA	1304	1304	
PA	1305	1305	
PA	1306	1306	
PA	1307	1307	
PA	1308	1308	
PA	1309	1309	
PA	1310	1310	
PA	1311	1311	
PA	1312	1312	
PA	1313	1313	
PA	1314	1314	
PA	1315	1315	
PA	1316	1316	
PA	1317	1317	
PA	1318	1318	
PA	1319	1319	
PA	1320	1320	
PA	1321	1321	
PA	1322	1322	
PA	1323	1323	
PA	1324	1324	
PA	1325	1325	
PA	1326	1326	
PA	1327	1327	
PA	1328	1328	
PA	1329	1329	
PA	1330	1330	
PA	1331	1331	
PA	1332	1332	
PA	1333	1333	
PA	1334	1334	
PA	1335	1335	
PA	1336	1336	
PA	1337	1337	
PA	1338	1338	
PA	1339	1339	
PA	1340	1340	
PA	1341	1341	
PA	1342	1342	
PA	1343	1343	
PA	1344	1344	
PA	1345	1345	
PA	1346	1346	
PA	1347	1347	
PA	1348	1348	
PA	1349	1349	
PA	1350	1350	
PA	1351	1351	
PA	1352	1352	
PA	1353	1353	
PA	1354	1354	
PA	1355	1355	
PA	1356	1356	
PA	1357	1357	
PA	1358	1358	
PA	1359	1359	
PA	1360	1360	
PA	1361	1361	
PA	1362	1362	
PA	1363	1363	
PA	1364	1364	
PA	1365	1365	
PA	1366	1366	
PA	1367	1367	
PA	1368	1368	
PA	1369	1369	
PA	1370	1370	
PA	1371	1371	
PA	1372	1372	
PA	1373	1373	
PA	1374	1374	
PA	1375	1375	
PA	1376	1376	
PA	1377	1377	
PA	1378	1378	
PA	1379	1379	
PA	1380	1380	
PA	1381	1381	
PA	1382	1382	
PA	1383	1383	
PA	1384	1384	
PA	1385	1385	
PA	1386	1386	
PA	1387	1387	
PA	1388	1388	
PA	1389	1389	
PA	1390	1390	
PA	1391	1391	
PA	1392	1392	
PA	1393	1393	
PA	1394	1394	
PA	1395	1395	
PA	1396	1396	
PA	1397	1397	
PA	1398	1398	
PA	1399	1399	
PA	1400	1400	
PA	1401	1401	
PA	1402	1402	
PA	1403	1403	
PA	1404	1404	
PA	1405	1405	
PA	1406	1406	
PA	1407	1407	
PA	1408	1408	
PA	1409	1409	
PA	1410	1410	
PA	1411	1411	
PA	1412	1412	
PA	1413	1413	
PA	1414	1414	
PA	1415	1415	
PA	1416	1416	
PA	1417	1417	
PA	1418	1418	
PA	1419	1419	
PA	1420	1420	
PA	1421	1421	
PA	1422	1422	
PA	1423	1423	
PA	1424	1424	
PA	1425	1425	
PA	1426	1426	
PA	1427	1427	
PA	1428	1428	
PA	1429	1429	
PA	1430	1430	
PA	1431	1431	
PA	1432	1432	
PA	1433	1433	
PA	1434	1434	
PA	1435	1435	
PA	1436	1436	
PA	1437	1437	
PA	1438	1438	
PA	1439	1439	
PA	1440	1440	
PA	1441	1441	
PA	1442	1442	
PA	1443	1443	
PA	1444	1444	
PA	1445	1445	
PA	1446	1446	
PA	1447	1447	
PA	1448	1448	
PA	1449	1449	
PA	1450	1450	
PA	1451	1451	
PA	1452	1452	
PA	1453	1453	
PA	1454	1454	
PA	1455	1455	
PA	1456	1456	
PA	1457	1457	
PA	1458	1458	
PA	1459	1459	
PA	1460	1460	
PA	1461	1461	
PA	1462	1462	
PA	1463	1463	
PA	1464	1464	
PA	1465	1465	
PA	1466	1466	
PA	1467	1467	
PA	1468	1468	
PA	1469	1469	
PA	1470	1470	
PA	1471	1471	
PA	1472	1472	
PA	1473	1473	
PA	1474	1474	
PA	1475	1475	
PA	1476	1476	
PA	1477	1477	
PA	1478	1478	
PA	1479	1479	
PA	1480	1480	
PA	1481	1481	
PA	1482	1482	
PA	1483	1483	
PA	1484	1484	
PA	1485	1485	
PA	1486	1486	
PA	1487	1487	
PA	1488	1488	
PA	1489	1489	
PA	1490	1490	
PA	1491	1491	
PA	1492	1492	
PA	1493	1493	
PA	1494	1494	
PA	1495	1495	
PA	1496	1496	
PA	1497	1497	
PA	1498	1498	
PA	1499	1499	
PA	1500	1500	
PA	1501	1501	
PA	1502	1502	
PA	1503	1503	
PA	1504	1504	
PA	1505	1505	
PA	1506	1506	
PA	1507	1507	
PA	1508	1508	
PA	1509	1509	
PA	1510	1510	
PA	1511	1511	
PA	1512	1512	
PA	1513	1513	
PA	1514	1514	
PA	1515	1515	
PA	1516	1516	
PA	1517	1517	
PA	1518	1518	
PA	1519	1519	
PA	1520	1520	
PA	1521	1521	
PA	1522	1522	
PA	1523	1523	
PA	1524	1524	
PA	1525	1525	
PA	1526	1526	
PA	1527	1527	
PA	1528	1528	
PA	1529	1529	
PA	1530	1530	
PA	1531	1531	
PA	1532	1532	
PA	1533	1533	
PA	1534	1534	
PA	1535	1535	
PA	1536	1536	
PA	1537	1537	
PA	1538	1538	
PA	1539	1539	
PA	1540	1540	
PA	1541	1541	
PA	1542	1542	
PA	1543	1543	
PA	1544	1544	
PA	1545	1545	
PA	1546	1546	
PA	1547	1547	
PA	1548	1548	
PA	1549	1549	
PA	1550	1550	
PA	1551	1551	
PA	1552	1552	
PA	1553	1553	
PA	1554	1554	
PA	1555	1555	
PA	1556	1556	
PA	1557	1557	
PA	1558	1558	
PA	1559	1559	
PA	1560	1560	
PA	1561	1561	
PA	1562	1562	
PA	1563	1563	
PA	1564	1564	
PA	1565	1565	
PA	1566	1566	
PA	1567	1567	
PA	1568	1568	
PA	1569	1569	
PA	1570	1570	
PA	1571	1571	
PA	1572	1572	
PA	1573	1573	
PA	1574	1574	
PA	1575	1575	
PA	1576	1576	
PA	1577	1577	
PA	1578	1578	
PA	1579	1579	
PA	1580	1580	
PA	1581	1581	
PA	1582	1582	
PA	1583	1583	
PA	1584	1584	
PA	1585	1585	
PA	1586	1586	
PA	1587	1587	
PA	1588	1588	
PA	1589	1589	
PA	1590	1590	
PA	1591	1591	
PA	1592	1592	
PA	1593	1593	
PA	1594	1594	
PA	1595	1595	
PA	1596	1596	
PA	1597	1597	
PA	1598	1598	
PA	1599	1599	
PA	1600	1600	
PA	1601	1601	
PA	1602	1602	
PA	1603	1603	
PA	1604	1604	
PA	1605	1605	
PA	1606	1606	
PA	1607	1607	
PA	1608	1608	
PA	1609	1609	
PA	1610	1610	
PA	1611	1611	
PA	1612	1612	
PA	1613	1613	
PA	1614	1614	
PA	1615	1615	
PA	1616	1616	
PA	1617	1617	
PA	1618	1618	
PA	1619	1619	
PA	1620	1620	
PA	1621	1621	
PA	1622	1622	
PA	1623	1623	
PA	1624	1624	
PA	1625	1625	
PA	1626	1626	
PA	1627	1627	
PA	1628	1628	
PA	1629	1629	
PA	1630	1630	
PA	1631	1631	
PA	1632	1632	
PA	1633	1633	
PA	1634	1634	
PA	1635	1635	
PA	1636	1636	
PA	1637	1637	
PA	1638	1638	
PA	1639	1639	
PA	1640	1640	
PA	1641	1641	
PA	1642	1642	
PA	1643	1643	
PA	1644	1644	
PA	1645	1645	
PA	1646	1646	
PA	1647	1647	
PA	1648	1648	
PA	1649	1649	
PA	1650	1650	
PA	1651	1651	
PA	1652	1652	
PA	1653	1653	
PA	1654	1654	
PA	1655	1655	
PA	1656	1656	
PA	1657	1657	
PA	1658	1658	
PA	1659	1659	
PA	1660	1660	
PA	1661	1661	
PA	1662	1662	
PA	1663	1663	
PA	1664	1664	
PA	1665	1665	
PA	1666	1666	
PA	1667	1667	
PA	1668	1668	
PA	1669	1669	
PA	1670	1670	
PA	1671	1671	
PA	1672	1672	
PA	1673	1673	
PA	1674	1674	
PA	1675	1675	
PA	1676	1676	
PA	1677	1677	
PA	1678	1678	
PA	1679	1679	
PA	1680	1680	
PA	1681	1681	
PA	1682	1682	
PA	1683	1683	
PA	1684	1684	
PA	1685	1685	
PA	1686	1686	
PA	1687	1687	
PA	1688	1688	
PA	1689	1689	
PA	1690	1690	
PA	1691	1691	
PA	1692	1692	
PA	1693	1693	
PA	1694	1694	
PA	1695	1695	
PA	1696	1696	
PA	1697	1697	
PA	1698	1698	
PA	1699	1699	
PA	1700	1700	
PA	1701	1701	
PA	1702	1702	
PA	1703	1703	
PA	1704	1704	
PA	1705	1705	
PA	1706	1706	
PA	1707	1707	
PA	1708	1708	
PA	1709	1709	
PA	1710	1710	
PA	1711	1711	
PA	1712	1712	
PA	1713	1713	
PA	1714	1714	
PA	1715	1715	
PA	1716	1716	
PA	1717	1717	
PA	1718	1718	
PA	1719	1719	
PA	1720	1720	
PA	1721	1721	
PA	1722	1722	
PA	1723	1723	
PA	1724	1724	
PA	1725	1725	
PA	1726	1726	
PA	1727	1727	
PA	1728	1728	
PA	1729	1729	
PA	1730	1730	
PA	1731	1731	
PA	1732	1732	
PA	1733	1733	
PA	1734	1734	
PA	1735	1735	
PA	1736	1736	
PA	1737	1737	
PA	1738	1738	
PA	1739	1739	
PA	1740	1740	
PA	1741	1741	
PA	1742	1742	
PA	1743	1743	
PA	1744	1744	
PA	1745	1745	
PA	1746	1746	
PA	1747	1747	
PA	1748	1748	
PA	1749	1749	
PA	1750	1750	
PA	1751	1751	
PA	1752	1752	
PA	1753	1753	
PA	1754	1754	
PA	1755	1755	
PA	1756	1756	
PA	1757	1757	
PA	1758	1758	
PA	1759	1759	
PA	1760	1760	
PA	1761	1761	
PA	1762	1762	
PA	1763	1763	
PA	1764	1764	
PA	1765	1765	
PA	1766	1766	
PA	1767	1767	
PA	1768	1768	
PA	1769	1769	
PA	1770	1770	
PA	1771	1771	
PA	1772	1772	
PA	1773	1773	
PA	1774	1774	
PA	1775	1775	
PA	1776	1776	
PA	1777	1777	
PA	1778	1778	
PA	1779	1779	
PA	1780	1780	
PA	1781	1781	
PA	1782	1782	
PA	1783	1783	
PA	1784	1784	
PA	1785	1785	
PA	1786	1786	
PA	1787	1787	
PA	1788	1788	
PA	1789	1789	
PA	1790	1790	
PA	1791	1791	
PA	1792	1792	
PA	1793	1793	
PA	1794	1794	
PA	1795	1795	
PA	1796	1796	
PA	1797	1797	
PA	1798	1798	
PA	1799	1799	
PA	1800	1800	
PA	1801	1801	
PA	1802	1802	
PA	1803	1803	
PA	1804	1804	
PA	1805	1805	
PA	1806	1806	
PA	1807	1807	
PA	1808	1808	
PA	1809	1809	
PA	1810	1810	
PA	1811	1811	
PA	1812	1812	
PA	1813	1813	
PA	1814	1814	
PA	1815	1815	
PA	1816	1816	
PA	1817	1817	
PA	1818	1818	
PA	1819	1819	
PA	1820	1820	
PA	1821	1821	
PA	1822	1822	
PA	1823	1823	
PA	1824	1824	
PA	1825	1825	
PA	1826	1826	
PA	1827	1827	
PA	1828	1828	
PA	1829	1829	
PA	1830	1830	
PA	1831	1831	
PA	1832	1832	
PA	1833	1833	
PA	1834	1834	
PA	1835	1835	
PA	1836	1836	
PA	1837	1837	
PA	1838	1838	
PA	1839	1839	
PA	1840	1840	
PA	1841	1841	
PA	1842	1842	
PA	1843	1843	
PA	1844	1844	
PA	1845	1845	
PA	1846	1846	
PA	1847	1847	
PA	1848	1848	
PA	1849	1849	
PA	1850	1850	
PA	1851	1851	
PA	1852	1852	
PA	1853	1853	
PA	1854	1854	
PA	1855	1855	
PA	1856	1856	
PA	1857	1857	
PA	1858	1858	
PA	1859	1859	
PA	1860	1860	
PA	1861	1861	
PA	1862	1862	
PA	1863	1863	
PA	1864	1864	
PA	1865	1865	
PA	1866	1866	
PA	1867	1867	
PA	1868	1868	
PA	1869	1869	
PA	1870	1870	
PA	1871	1871	
PA	1872	1872	
PA	1873	1873	
PA	1874	1874	
PA	1875	1875	
PA	1876	1876	
PA	1877	1877	
PA	1878	1878	
PA	1879	1879	
PA	1880	1880	
PA	1881	1881	
PA	1882	1882	
PA	1883	1883	
PA	1884	1884	
PA	1885	1885	
PA	1886	1886	
PA	1887	1887	
PA	1888	1888	
PA	1889	1889	
PA	1890	1890	
PA	1891	1891	
PA	1892	1892	
PA	1893	1893	
PA	1894	1894	
PA	1895	1895	
PA	1896	1896	
PA	1897	1897	
PA	1898	1898	
PA	1899	1899	
PA	1900	1900	
PA	1901	1901	
PA	1902	1902	
PA	1903	1903	
PA	1904	1904	
PA	1905	1905	
PA	1906	1906	
PA	1907	1907	
PA	1908	1908	
PA	1909	1909	
PA	1910	1910	
PA	1911	1911	
PA	1912	1912	
PA	1913	1913	
PA	1914	1914	
PA	1915	1915	
PA	1916	1916	
PA	1917	1917	
PA	1918	1918	
PA	1919	1919	
PA	1920	1920	
PA	1921	1921	
PA	1922	1922	
PA	1923	1923	
PA	1924	1924	
PA	1925	1925	
PA	1926	1926	
PA	1927	1927	
PA	1928	1928	
PA	1929	1929	
PA	1930	1930	
PA	1931	1931	
PA	1932	1932	
PA	1933	1933	
PA	1934	1934	
PA	1935	1935	
PA	1936	1936	
PA	1937	1937	
PA	1938	1938	
PA	1939	1939	
PA	1940	1940	
PA	1941	1941	
PA	1942	1942	
PA	1943	1943	
PA	1944	1944	
PA	1945	1945	
PA	1946	1946	
PA	1947	1947	
PA	1948	1948	
PA	1949	1949	
PA	1950	1950	
PA	1951	1951	
PA	1952	1952	
PA	1953	1953	
PA	1954	1954	
PA	1955	1955	
PA	1956	1956	
PA	1957	1957	
PA	1958	1958	
PA	1959	1959	
PA	1960	1960	
PA	1961	1961	
PA	1962	1962	
PA	1963	1963	
PA	1964	1964	
PA	1965	1965	
PA	1966	1966	
PA	1967	1967	
PA	1968	1968	
PA	1969	1969	
PA	1970	1970	
PA	1971	1971	
PA	1972	1972	
PA	1973	1973	
PA	1974	1974	
PA	1975	1975	
PA	1976	1976	
PA	1977	1977	
PA	1978	1978	
PA	1979	1979	
PA	1980	1980	
PA	1981	1981	
PA	1982	1982	
PA	1983	1983	
PA	1984	1984	
PA	1985	1985	
PA	1986	1986	
PA	1987	1987	
PA	1988	1988	
PA	1989	1989	
PA	1990	1990	
PA	1991	1991	
PA	1992	1992	
PA	1993	1993	
PA	1994	1994	
PA	1995	1995	
PA	1996	1996	
PA	1997	1997	
PA	1998	1998	
PA	1999	1999	
PA	2000	2000	
PA	2001	2001	
PA	2002	2002	
PA	2003	2003	
PA	2004	2004	
PA	2005	2005	
PA	2006	2006	
PA	2007	2007	
PA	2008	2008	
PA	2009	2009	
PA	2010	2010	
PA	2011	2011	
PA	2012	2012	
PA	2013	2013	
PA	2014	2014	
PA	2015	2015	
PA	2016	2016	
PA	2017	2017	
PA	2018	2018	
PA	2019	2019	
PA	2020	2020	
PA	2021	2021	
PA	2022	2022	
PA	2023	2023	
PA	2024	2024	
PA	2025	2025	
PA	2026	2026	
PA	2027	2027	
PA	2028	2028	
PA	2029	2029	
PA	2030	2030	
PA	2031	2031	
PA	2032	2032	
PA	2033	2033	
PA	2034	2034	
PA	2035	2035	
PA	2036	2036	
PA	2037	2037	
PA	2038	2038	
PA	2039	2039	
PA	2040	2040	
PA	2041	2041	
PA	2042	2042	
PA	2043	2043	
PA	2044	2044	
PA	2045	2045	
PA	2046	2046	
PA	2047	2047	
PA	2048	2048	
PA	2049	2049	
PA	2050	2050	
PA	2051	2051	
PA	2052	2052	
PA	2053	2053	
PA	2054	2054	
PA	2055	2055	
PA	2056	2056	
PA	2057	2057	
PA	2058	2058	
PA	2059	2059	
PA	2060	2060	
PA	2061	2061	
PA	2062	2062	
PA	2063	2063	
PA	2064	2064	
PA	2065	2065	
PA	2066	2066	
PA	2067	2067	
PA	2068	2068	
PA	2069	2069	
PA	2070	2070	
PA	2071	2071	
PA	2072	2072	
PA	2073	2073	
PA	2074	2074	
PA	2075	2075	
PA	2076	2076	
PA	2077	2077	
PA	2078	2078	
PA	2079	2079	
PA	2080	2080	
PA	2081	2081	
PA	2082	2082	
PA	2083	2083	
PA	2084	2084	
PA	2085	2085	
PA	2086	2086	
PA	2087	2087	
PA	2088	2088	
PA	2089	2089	
PA	2090	2090	
PA	2091	2091	
PA	2092	2092	
PA	2093	2093	
PA	2094	2094	
PA	2095	2095	
PA	2096	2096	
PA	2097	2097	
PA	2098	2098	
PA	2099	2099	
PA	2100	2100	
PA	2101	2101	
PA	2102	2102	
PA	2103	2103	
PA	2104	2104	
PA	2105	2105	
PA	2106	2106	
PA	2107	2107	
PA	2108	2108	
PA	2109	2109	
PA	2110	2110	
PA	2111	2111	
PA	2112	2112	
PA	2113	2113	
PA	2114	2114	
PA	2115	2115	
PA	2116	2116	
PA	2117	2117	
PA	2118	2118	
PA	2119	2119	
PA	2120	2120	
PA	2121	2121	
PA	2122	2122	
PA	2123	2123	
PA	2124	2124	
PA	2125	2125	
PA	2126	2126	
PA	2127	2127	
PA	2128	2128	
PA	2129	2129	
PA	2130	2130	
PA	2131	2131	
PA	2132	2132	
PA	2133	2133	
PA	2134	2134	
PA	2135	2135	
PA	2136	2136	
PA	2137	2137	
PA	2138	2138	
PA	2139	2139	
PA	2140	2140	
PA	2141	2141	
PA	2142	2142	
PA	2143	2143	
PA	2144	2144	
PA	2145	2145	
PA	2146	2146	
PA	2147	2147	
PA	2148	2148	
PA	2149	2149	
PA	2150	2150	
PA	2151	2151	
PA	2152	2152	
PA	2153	2153	
PA	2154	2154	
PA	2155	2155	
PA	2156	2156	
PA	2157	2157	
PA	2158	2158	
PA	2159	2159	
PA	2160	2160	
PA	2161	2161	
PA	2162	2162	
PA	2163	2163	
PA	2164	2164	
PA	2165	2165	
PA	2166	2166	
PA	2167	2167	
PA	2168	2168	
PA	2169	2169	
PA	2170	2170	
PA	2171	2171	
PA	2172	2172	
PA	2173	2173	
PA	2174	2174	
PA	2175	2175	
PA	2176	2176	
PA	2177	2177	
PA	2178	2178	
PA	2179	2179	
PA	2180	2180	
PA	2181	2181	
PA	2182	2182	
PA	2183	2183	
PA	2184	2184	
PA	2185	2185	
PA	2186	2186	
PA	2187	2187	
PA	2188	2188	
PA	2189	2189	
PA	2190	2190	
PA	2191	2191	
PA	2192	2192	
PA	2193	2193	
PA	2194	2194	
PA	2195	2195	
PA	2196	2196	
PA	2197	2197	
PA	2198	2198	
PA	2199	2199	
PA	2200	2200	
PA	2201	2201	
PA	2202	2202	
PA	2203	2203	
PA	2204	2204	
PA	2205	2205	
PA	2206	2206	
PA	2207	2207	
PA	2208	2208	
PA	2209	2209	
PA	2210	2210	
PA	2211	2211	
PA	2212	2212	
PA	2213	2213	
PA	2214	2214	
PA	2215	2215	
PA	2216	2216	
PA	2217	2217	
PA	2218	2218	
PA	2219	2219	
PA	2220	2220	
PA	2221	2221	
PA	2222	2222	
PA	2223	2223	
PA	2224	2224	
PA	2225	2225	
PA	2226	2226	
PA	2227	2227	
PA	2228	2228	
PA	2229	2229	
PA	2230	2230	
PA	2231	2231	
PA	2232	2232	
PA	2233	2233	
HA	1	1	
HA	2	2	
HA	3	3	
HA	4	4	
HA	5	5	
HA	6	6	
HA	7	7	
HA	8	8	
HA	9	9	
HA	10	10	
HA	11	11	
HA	12	12	
HA	13	13	
HA	14	14	
HA	15	15	
HA	16	16	
HA	17	17	
HA	18	18	
HA	19	19	
HA	20	20	
HA	21	21	
HA	22	22	
HA	23	23	
HA	24	24	
HA	25	25	
HA	26	26	
HA	27	27	
HA	28	28	
HA	29	29	
HA	30	30	
HA	31	31	
HA	32	32	
HA	33	33	
HA	34	34	
HA	35	35	
HA	36	36	
HA	37	37	
HA	38	38	
HA	39	39	
HA	40	40	
HA	41	41	
HA	42	42	
HA	43	43	
HA	44	44	
HA	45	45	
HA	46	46	
HA	47	47	
HA	48	48	
HA	49	49	
HA	50	50	
HA	51	51	
HA	52	52	
HA	53	53	
HA	54	54	
HA	55	55	
HA	56	56	
HA	57	57	
HA	58	58	
HA	59	59	
HA	60	60	
HA	61	61	
HA	62	62	
HA	63	63	
HA	64	64	
HA	65	65	
HA	66	66	
HA	67	67	
HA	68	68	
HA	69	69	
HA	70	70	
HA	71	71	
HA	72	72	
HA	73	73	
HA	74	74	
HA	75	75	
HA	76	76	
HA	77	77	
HA	78	78	
HA	79	79	
HA	80	80	
HA	81	81	
HA	82	82	
HA	83	83	
HA	84	84	
HA	85	85	
HA	86	86	
HA	87	87	
HA	88	88	
HA	89	89	
HA	90	90	
HA	91	91	
HA	92	92	
HA	93	93	
HA	94	94	
HA	95	95	
HA	96	96	
HA	97	97	
HA	98	98	
HA	99	99	
HA	100	100	
HA	101	101	
HA	102	102	
HA	103	103	
HA	104	104	
HA	105	105	
HA	106	106	
HA	107	107	
HA	108	108	
HA	109	109	
HA	110	110	
HA	111	111	
HA	112	112	
HA	113	113	
HA	114	114	
HA	115	115	
HA	116	116	
HA	117	117	
HA	118	118	
HA	119	119	
HA	120	120	
HA	121	121	
HA	122	122	
HA	123	123	
HA	124	124	
HA	125	125	
HA	126	126	
HA	127	127	
HA	128	128	
HA	129	129	
HA	130	130	
HA	131	131	
HA	132	132	
HA	133	133	
HA	134	134	
HA	135	135	
HA	136	136	
HA	137	137	
HA	138	138	
HA	139	139	
HA	140	140	
HA	141	141	
HA	142	142	
HA	143	143	
HA	144	144	
HA	145	145	
HA	146	146	
HA	147	147	
HA	148	148	
HA	149	149	
HA	150	150	
HA	151	151	
HA	152	152	
HA	153	153	
HA	154	154	
HA	155	155	
HA	156	156	
HA	157	157	
HA	158	158	
HA	159	159	
HA	160	160	
HA	161	161	
HA	162	162	
HA	163	163	
HA	164	164	
HA	165	165	
HA	166	166	
HA	167	167	
HA	168	168	
HA	169	169	
HA	170	170	
HA	171	171	
HA	172	172	
HA	173	173	
HA	174	174	
HA	175	175	
HA	176	176	
HA	177	177	
HA	178	178	
HA	179	179	
HA	180	180	
HA	181	181	
HA	182	182	
HA	183	183	
HA	184	184	
HA	185	185	
HA	186	186	
HA	187	187	
HA	188	188	
HA	189	189	
HA	190	190	
HA	191	191	
HA	192	192	
HA	193	193	
HA	194	194	
HA	195	195	
HA	196	196	
HA	197	197	
HA	198	198	
HA	199	199	
HA	200	200	
HA	201	201	
HA	202	202	
HA	203	203	
HA	204	204	
HA	205	205	
HA	206	206	
HA	207	207	
HA	208	208	
HA	209	209	
HA	210	210	
HA	211	211	
HA	212	212	
HA	213	213	
HA	214	214	
HA	215	215	
HA	216	216	
HA	217	217	
HA	218	218	
HA	219	219	
HA	220	220	
HA	221	221	
HA	222	222	
HA	223	223	
HA	224	224	
HA	225	225	
HA	226	226	
HA	227	227	
HA	228	228	
HA	229	229	
HA	230	230	
HA	231	231	
HA	232	232	
HA	233	233	
HA	234	234	
HA	235	235	
HA	236	236	
HA	237	237	
HA	238	238	
HA	239	239	
HA	240	240	
HA	241	241	
HA	242	242	
HA	243	243	
HA	244	244	
HA	245	245	
HA	246	246	
HA	247	247	
HA	248	248	
HA	249	249	
HA	250	250	
